,players,teams,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
3225,Kevin Edwards,VAN,35.0,190.5,95.25431999999999,46.0,3.5,1.8,1.1,-3.2,0.040999999999999995,0.102,0.162,0.414,0.126
3226,Kevin Gamble,SAC,31.0,195.58,95.25431999999999,62.0,5.0,1.7,1.2,-5.6,0.015,0.11900000000000001,0.149,0.529,0.131
3227,Kevin Garnett,BKN,38.0,210.82,114.758776,54.0,6.5,6.6,1.5,-1.3,0.066,0.314,0.19399999999999998,0.467,0.13
3228,Kevin Garnett,BOS,34.5,210.81999999999996,112.26402,66.0,15.733333333333334,8.316666666666665,2.7000000000000006,10.716666666666669,0.05349999999999999,0.25566666666666665,0.23899999999999996,0.5633333333333334,0.1526666666666667
3229,Kevin Garnett,MIN,28.076923076923077,210.82000000000002,103.48875938461539,71.6923076923077,18.93076923076923,10.77692307692308,4.223076923076923,3.7153846153846155,0.07961538461538459,0.26384615384615384,0.24492307692307694,0.5352307692307693,0.1995384615384616
3230,Kevin Hervey,OKC,23.0,205.74,104.32616,7.0,0.3,0.3,0.1,-13.3,0.0,0.1,0.22,0.091,0.1
3231,Kevin Huerter,ATL,20.5,200.66,86.18248,64.5,11.0,3.6999999999999997,3.3,-4.300000000000001,0.023,0.0965,0.1615,0.5365,0.154
3232,Kevin Johnson,PHX,32.333333333333336,185.42,86.18248,42.0,12.100000000000001,3.2000000000000006,6.066666666666667,10.333333333333334,0.019333333333333334,0.11,0.19166666666666665,0.61,0.3333333333333333
3233,Kevin Jones,CLE,23.0,203.2,117.93392,32.0,3.0,2.4,0.3,6.0,0.12300000000000001,0.145,0.158,0.418,0.043
3234,Kevin Knox II,NYK,19.5,203.2,97.52228000000001,68.5,9.65,3.7,1.05,-10.6,0.023,0.124,0.196,0.47,0.0685
3235,Kevin Love,CLE,28.5,207.43333333333337,113.24680266666667,57.833333333333336,17.283333333333335,10.083333333333334,2.2499999999999996,1.7833333333333332,0.0615,0.29116666666666663,0.2396666666666667,0.578,0.11483333333333334
3236,Kevin Love,MIN,22.5,208.28,116.64874266666665,60.666666666666664,19.28333333333333,12.516666666666666,2.4166666666666665,-3.1,0.12283333333333331,0.29883333333333334,0.24916666666666665,0.5495,0.12216666666666666
3237,Kevin Martin,HOU,28.0,200.66,83.91452,55.333333333333336,20.400000000000002,3.1666666666666665,2.566666666666667,-0.3333333333333335,0.014666666666666666,0.09400000000000001,0.26399999999999996,0.572,0.129
3238,Kevin Martin,MIN,31.5,200.66,90.94519600000001,53.5,19.55,3.3,2.05,-4.35,0.0165,0.0985,0.257,0.5509999999999999,0.10650000000000001
3239,Kevin Martin,OKC,30.0,200.66,83.91452,77.0,14.0,2.3,1.4,11.6,0.019,0.076,0.21,0.608,0.081
3240,Kevin Martin,SAC,24.0,200.66,83.91452,61.8,16.439999999999998,3.46,1.7600000000000002,-1.6800000000000002,0.0358,0.1044,0.2186,0.5801999999999999,0.0964
3241,Kevin Martin,SAS,33.0,200.66,90.264808,55.0,9.3,2.0,1.1,-5.4,0.013999999999999999,0.102,0.222,0.52,0.08900000000000001
3242,Kevin Murphy,UTA,23.0,198.12,83.91452,17.0,0.9,0.2,0.1,-40.9,0.0,0.10300000000000001,0.26,0.268,0.083
3243,Kevin Ollie,CLE,31.0,187.96,88.45044,82.0,4.2,2.1,2.9,-0.9,0.019,0.11800000000000001,0.138,0.51,0.276
3244,Kevin Ollie,IND,29.0,187.96,88.45044,81.0,5.7,2.3,3.6,-4.9,0.017,0.107,0.151,0.51,0.293
3245,Kevin Ollie,MIN,36.0,187.96,88.45044,50.0,4.0,1.5,2.3,-8.3,0.018000000000000002,0.09300000000000001,0.124,0.525,0.218
3246,Kevin Ollie,OKC,37.0,187.96,88.45044,25.0,1.8,1.0,0.8,-3.9,0.016,0.106,0.09699999999999999,0.45299999999999996,0.12
3247,Kevin Ollie,ORL,25.5,193.04,88.45044,21.5,2.55,1.0,1.15,-5.25,0.0115,0.0945,0.15300000000000002,0.42900000000000005,0.164
3248,Kevin Ollie,PHI,31.5,189.23000000000002,88.45044,49.833333333333336,2.3833333333333333,1.0333333333333334,1.4833333333333334,-0.8500000000000002,0.016333333333333335,0.09583333333333333,0.12183333333333334,0.47550000000000003,0.21333333333333335
3249,Kevin Ollie,SEA,30.0,187.96,88.45044,82.0,6.5,2.2,3.5,5.2,0.016,0.09699999999999999,0.15,0.514,0.252
3250,Kevin Porter Jr.,CLE,19.0,193.04,92.079176,50.0,10.0,3.2,2.2,-11.2,0.018000000000000002,0.121,0.20199999999999999,0.535,0.147
3251,Kevin Salvadori,SAC,26.5,213.36,104.779752,19.5,0.9500000000000001,1.2000000000000002,0.30000000000000004,-2.95,0.0515,0.14,0.128,0.306,0.07
3252,Kevin Seraphin,IND,27.0,208.28,126.098576,49.0,4.7,2.9,0.5,-9.9,0.079,0.20199999999999999,0.18899999999999997,0.5589999999999999,0.069
3253,Kevin Seraphin,NYK,26.0,208.28,126.098576,48.0,3.9,2.6,1.0,-10.4,0.065,0.19399999999999998,0.223,0.435,0.157
3254,Kevin Seraphin,WAS,23.0,206.756,125.2821104,65.2,6.2,3.5800000000000005,0.5,-6.639999999999999,0.0968,0.16,0.19820000000000002,0.5147999999999999,0.05500000000000001
3255,Kevin Willis,ATL,42.0,213.36,111.13004,29.0,3.0,2.6,0.3,-15.5,0.091,0.16399999999999998,0.151,0.434,0.043
3256,Kevin Willis,DAL,44.0,213.36,111.13004,5.0,2.4,1.6,0.2,11.9,0.063,0.222,0.184,0.43200000000000005,0.034
3257,Kevin Willis,DEN,38.0,213.36,111.13004,78.0,9.3,6.8,0.6,-6.6,0.10400000000000001,0.217,0.207,0.478,0.048
3258,Kevin Willis,HOU,36.0,213.36,111.13004,69.33333333333333,11.133333333333333,7.233333333333333,0.7333333333333333,-2.566666666666667,0.11,0.238,0.219,0.5196666666666667,0.051
3259,Kevin Willis,SAS,40.5,213.36,111.13004,59.5,3.8,2.6,0.25,-3.45,0.112,0.194,0.22,0.4985,0.055
3260,Kevin Willis,TOR,36.5,213.36,111.13004,60.5,9.8,7.2,1.1,-2.85,0.11549999999999999,0.214,0.2125,0.48,0.0785
3261,Kevinn Pinkney,BOS,23.0,208.28,111.13004,6.0,5.2,2.5,0.8,-4.6,0.076,0.11800000000000001,0.151,0.501,0.078
3262,Kevon Looney,GSW,22.0,205.74,99.9716768,44.8,3.6,3.22,0.72,-8.7,0.11699999999999999,0.1966,0.13540000000000002,0.5646,0.0764
3263,Keyon Dooling,BOS,32.0,190.5,88.45044,46.0,4.0,0.8,1.1,-9.5,0.006,0.064,0.158,0.515,0.138
3264,Keyon Dooling,LAC,22.5,191.77,87.88345,50.75,5.6499999999999995,1.025,1.75,-1.125,0.009000000000000001,0.05650000000000001,0.1945,0.48175,0.1845
3265,Keyon Dooling,MEM,33.0,190.5,88.45044,7.0,4.4,0.1,1.1,-5.7,0.0,0.013999999999999999,0.162,0.644,0.195
3266,Keyon Dooling,MIA,25.0,190.5,86.18248,74.0,5.2,1.2,1.8,4.4,0.011000000000000001,0.075,0.18600000000000003,0.486,0.187
3267,Keyon Dooling,MIL,31.0,190.5,88.45044,80.0,7.1,1.5,3.0,3.4,0.008,0.071,0.17600000000000002,0.509,0.226
3268,Keyon Dooling,NJN,29.5,190.5,88.45044,65.0,8.3,1.5,3.0,-4.7,0.012,0.0675,0.189,0.5405,0.236
3269,Keyon Dooling,ORL,27.0,190.5,88.45044,62.666666666666664,8.466666666666667,1.4333333333333336,1.9000000000000001,3.0333333333333337,0.012666666666666666,0.06733333333333334,0.206,0.5286666666666667,0.15933333333333335
3270,Khalid El-Amin,CHI,22.0,177.8,90.7184,50.0,6.3,1.6,2.9,-10.7,0.023,0.08,0.193,0.45799999999999996,0.28800000000000003
3271,Khalid Reeves,CHI,27.0,190.5,90.264808,3.0,3.7,1.3,4.3,14.9,0.053,0.057,0.188,0.387,0.419
3272,Khalid Reeves,DAL,24.5,190.5,91.171992,72.5,8.45,2.0999999999999996,3.2,-7.1,0.028,0.07350000000000001,0.194,0.515,0.234
3273,Khalid Reeves,DET,26.0,190.5,90.264808,11.0,2.3,0.6,1.0,0.3,0.027000000000000003,0.047,0.13699999999999998,0.46,0.18
3274,Khem Birch,ORL,26.0,205.74,103.72137066666669,43.666666666666664,4.3,4.233333333333333,0.8333333333333334,-0.6666666666666666,0.10266666666666664,0.16766666666666666,0.11966666666666666,0.585,0.08
3275,Khris Middleton,DET,21.0,200.66,97.52228000000001,27.0,6.1,1.9,1.0,2.2,0.01,0.124,0.159,0.532,0.085
3276,Khris Middleton,MIL,25.0,202.47428571428574,102.90058514285714,68.85714285714286,16.785714285714285,4.814285714285714,3.4857142857142853,4.371428571428571,0.020571428571428574,0.1362857142857143,0.22714285714285715,0.5697142857142856,0.16599999999999998
3277,Khyri Thomas,DET,23.0,190.5,95.25431999999999,16.0,1.75,0.4,0.3,-17.05,0.0085,0.040999999999999995,0.14450000000000002,0.40349999999999997,0.0925
3278,Kim English,DET,24.0,198.12,90.7184,41.0,2.9,0.9,0.6,-8.1,0.022000000000000002,0.086,0.158,0.47700000000000004,0.09699999999999999
3279,Kirk Haston,CHH,23.0,205.74,109.76926399999999,15.0,1.7,1.3,0.3,-9.3,0.07200000000000001,0.188,0.249,0.306,0.114
3280,Kirk Haston,NOH,24.0,205.74,109.76926399999999,12.0,0.5,0.6,0.3,-23.0,0.0,0.159,0.19899999999999998,0.16,0.09699999999999999
3281,Kirk Hinrich,ATL,32.0,193.04,86.18248,55.333333333333336,6.599999999999999,2.033333333333333,2.8000000000000003,-2.1666666666666665,0.012000000000000002,0.09433333333333332,0.143,0.5193333333333333,0.18533333333333335
3282,Kirk Hinrich,CHI,28.1,191.262,86.18247999999998,71.3,11.500000000000002,3.0500000000000003,5.15,1.2600000000000002,0.0134,0.09369999999999998,0.18250000000000002,0.51,0.25830000000000003
3283,Kirk Penney,LAC,24.0,195.58,99.79024,4.0,0.5,0.3,0.3,-9.2,0.0,0.111,0.18899999999999997,0.33299999999999996,0.16699999999999998
3284,Kirk Penney,MIA,23.0,195.58,99.79024,2.0,1.5,0.5,0.5,-9.0,0.0,0.059000000000000004,0.218,0.25,0.083
3285,Kirk Snyder,HOU,24.0,198.12,102.0582,39.0,4.9,2.1,1.0,-1.0,0.035,0.13699999999999998,0.175,0.536,0.125
3286,Kirk Snyder,MIN,25.0,198.12,102.0582,36.0,7.3,3.5,1.8,-2.4,0.046,0.149,0.168,0.573,0.122
3287,Kirk Snyder,NOK,23.0,198.12,102.0582,68.0,8.0,2.4,1.5,1.0,0.05,0.098,0.209,0.537,0.13
3288,Kirk Snyder,UTA,22.0,198.12,102.0582,68.0,5.0,1.8,0.5,-10.9,0.069,0.10400000000000001,0.221,0.456,0.073
3289,Kiwane Garris,DEN,23.0,187.96,83.007336,28.0,2.4,0.7,1.0,-17.4,0.016,0.08199999999999999,0.179,0.447,0.214
3290,Kiwane Garris,ORL,25.0,187.96,83.007336,3.0,1.3,0.3,0.7,14.0,0.0,0.059000000000000004,0.203,0.2,0.1
3291,Klay Thompson,GSW,25.5,200.66000000000003,95.82131000000001,76.875,19.387500000000003,3.4375,2.3,8.3875,0.01525,0.09187499999999998,0.247625,0.572875,0.10874999999999999
3292,Kobe Bryant,LAL,27.5,199.00899999999996,95.45843639999995,67.3,24.200000000000006,5.2,4.759999999999999,2.6000000000000005,0.034200000000000015,0.12620000000000003,0.3116,0.5432,0.2387
3293,Kobi Simmons,CLE,21.0,193.04,77.11064,1.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0
3294,Kobi Simmons,MEM,20.0,193.04,77.11064,32.0,6.1,1.6,2.1,-17.0,0.021,0.062,0.163,0.49,0.157
3295,Korleone Young,DET,20.0,200.66,96.615096,3.0,4.3,1.3,0.3,26.9,0.14300000000000002,0.154,0.341,0.597,0.125
3296,Kornel David,CHI,27.0,205.74,106.59411999999999,50.0,6.2,3.5,0.8,-15.2,0.08800000000000001,0.142,0.175,0.528,0.087
3297,Kornel David,CLE,28.0,205.74,106.59411999999999,32.0,5.6,2.5,0.5,-15.3,0.06,0.149,0.19899999999999998,0.493,0.065
3298,Kornel David,DET,29.0,205.74,104.32616,27.0,2.3,1.9,0.3,-9.1,0.077,0.2,0.142,0.547,0.057
3299,Kosta Koufos,DEN,23.0,213.36,120.20188,59.666666666666664,5.566666666666666,4.966666666666667,0.26666666666666666,2.4333333333333336,0.137,0.21066666666666667,0.158,0.5556666666666666,0.026333333333333334
3300,Kosta Koufos,MEM,25.5,213.36,120.20188,80.5,5.800000000000001,5.25,0.5,3.25,0.11549999999999999,0.23249999999999998,0.175,0.522,0.0455
3301,Kosta Koufos,SAC,28.5,213.36,117.93392,65.5,5.949999999999999,5.4750000000000005,0.7999999999999999,-5.525,0.10125,0.2195,0.15225,0.5357500000000001,0.07150000000000001
3302,Kosta Koufos,UTA,20.5,213.36,120.20188,42.0,3.1,2.1,0.30000000000000004,-9.899999999999999,0.10600000000000001,0.1865,0.1815,0.517,0.059
